Time: 2025-10-01 09:20
Stock,Signal,Score,Change,OI Status,Action
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.24,+0.00,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,20.35,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,⚡ STRONG BUY,19.92,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,19.88,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SUNPHARMA-I,⚡ STRONG BUY,18.32,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
BPCL-I,⚡ STRONG BUY,18.05,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.95,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DIXON-I,⚡ STRONG BUY,16.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,16.02,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
BHEL-I,⚡ STRONG BUY,15.00,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,14.72,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IGL-I,⚡ STRONG BUY,14.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AUROPHARMA-I,⚡ STRONG BUY,14.51,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.13,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
CHOLAFIN-I,🔥 VERY STRONG SELL - PUT FOCUS,-24.62,+0.00,Put Setup,🔥 BUY PUTS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.22,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.94,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-14.21,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
VOLTAS-I,⚡ STRONG SELL,-12.43,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-11.52,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-11.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-10.90,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-10.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
PATANJALI-I,🔴 SELL - Put Potential,-10.07,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.65,+0.00,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.46,+0.00,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-9.16,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:40
Stock,Signal,Score,Change,OI Status,Action
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,28.31,+0.00,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,25.88,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,24.84,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.24,+0.00,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,20.35,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,⚡ STRONG BUY,19.92,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,19.88,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SUNPHARMA-I,⚡ STRONG BUY,18.32,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
BPCL-I,⚡ STRONG BUY,18.05,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.95,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DIXON-I,⚡ STRONG BUY,16.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,16.02,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
BHEL-I,⚡ STRONG BUY,15.00,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,14.72,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IGL-I,⚡ STRONG BUY,14.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AUROPHARMA-I,⚡ STRONG BUY,14.51,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.13,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
CHOLAFIN-I,🔥 VERY STRONG SELL - PUT FOCUS,-24.62,+0.00,Put Setup,🔥 BUY PUTS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.22,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.94,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-14.21,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
VOLTAS-I,⚡ STRONG SELL,-12.43,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-11.52,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-11.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-10.90,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-10.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
PATANJALI-I,🔴 SELL - Put Potential,-10.07,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.65,+0.00,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.46,+0.00,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-9.16,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:45
Stock,Signal,Score,Change,OI Status,Action
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,28.31,+0.00,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,25.88,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,24.84,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.24,+0.00,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,20.35,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,⚡ STRONG BUY,19.92,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,19.88,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SUNPHARMA-I,⚡ STRONG BUY,18.32,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
BPCL-I,⚡ STRONG BUY,18.05,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.95,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DIXON-I,⚡ STRONG BUY,16.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,16.02,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
BHEL-I,⚡ STRONG BUY,15.00,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,14.72,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IGL-I,⚡ STRONG BUY,14.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AUROPHARMA-I,⚡ STRONG BUY,14.51,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.13,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
CHOLAFIN-I,🔥 VERY STRONG SELL - PUT FOCUS,-24.62,+0.00,Put Setup,🔥 BUY PUTS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.22,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.94,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-14.21,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
VOLTAS-I,⚡ STRONG SELL,-12.43,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-11.52,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-11.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-10.90,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-10.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
PATANJALI-I,🔴 SELL - Put Potential,-10.07,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.65,+0.00,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.46,+0.00,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-9.16,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:50
Stock,Signal,Score,Change,OI Status,Action
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,28.31,+0.00,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,25.88,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,24.84,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.24,+0.00,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,20.35,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,⚡ STRONG BUY,19.92,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,19.88,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SUNPHARMA-I,⚡ STRONG BUY,18.32,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
BPCL-I,⚡ STRONG BUY,18.05,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.95,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DIXON-I,⚡ STRONG BUY,16.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,16.02,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
BHEL-I,⚡ STRONG BUY,15.00,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,14.72,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IGL-I,⚡ STRONG BUY,14.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AUROPHARMA-I,⚡ STRONG BUY,14.51,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.13,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
CHOLAFIN-I,🔥 VERY STRONG SELL - PUT FOCUS,-24.62,+0.00,Put Setup,🔥 BUY PUTS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.22,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.94,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-14.21,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
VOLTAS-I,⚡ STRONG SELL,-12.43,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-11.52,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-11.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-10.90,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-10.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
PATANJALI-I,🔴 SELL - Put Potential,-10.07,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.65,+0.00,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.46,+0.00,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-9.16,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 12:55
Stock,Signal,Score,Change,OI Status,Action
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,28.31,+0.00,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,25.88,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,24.84,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.24,+0.00,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,20.35,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,⚡ STRONG BUY,19.92,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,19.88,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SUNPHARMA-I,⚡ STRONG BUY,18.32,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
BPCL-I,⚡ STRONG BUY,18.05,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.95,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DIXON-I,⚡ STRONG BUY,16.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,16.02,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
BHEL-I,⚡ STRONG BUY,15.00,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,14.72,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IGL-I,⚡ STRONG BUY,14.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AUROPHARMA-I,⚡ STRONG BUY,14.51,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.13,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
CHOLAFIN-I,🔥 VERY STRONG SELL - PUT FOCUS,-24.62,+0.00,Put Setup,🔥 BUY PUTS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.22,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.94,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-14.21,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
VOLTAS-I,⚡ STRONG SELL,-12.43,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-11.52,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-11.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-10.90,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-10.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
PATANJALI-I,🔴 SELL - Put Potential,-10.07,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.65,+0.00,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.46,+0.00,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-9.16,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 13:00
Stock,Signal,Score,Change,OI Status,Action
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,28.31,+0.00,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,25.88,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,24.84,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.24,+0.00,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,20.35,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,⚡ STRONG BUY,19.92,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,19.88,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SUNPHARMA-I,⚡ STRONG BUY,18.32,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
BPCL-I,⚡ STRONG BUY,18.05,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.95,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DIXON-I,⚡ STRONG BUY,16.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,16.02,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
BHEL-I,⚡ STRONG BUY,15.00,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,14.72,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IGL-I,⚡ STRONG BUY,14.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AUROPHARMA-I,⚡ STRONG BUY,14.51,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.13,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
CHOLAFIN-I,🔥 VERY STRONG SELL - PUT FOCUS,-24.62,+0.00,Put Setup,🔥 BUY PUTS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.22,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.94,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-14.21,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
VOLTAS-I,⚡ STRONG SELL,-12.43,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-11.52,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DELHIVERY-I,🔴 SELL - Put Potential,-11.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BAJFINANCE-I,🔴 SELL - Put Potential,-10.90,+0.00,Put Setup,📉 Consider Puts - OTM Safe
DMART-I,🔴 SELL - Put Potential,-10.39,+0.00,Put Setup,📉 Consider Puts - OTM Safe
PATANJALI-I,🔴 SELL - Put Potential,-10.07,+0.00,Put Setup,📉 Consider Puts - OTM Safe
BLUESTARCO-I,🔴 SELL - Put Potential,-9.65,+0.00,Put Setup,📉 Consider Puts - OTM Safe
AMBER-I,🔴 SELL - Put Potential,-9.46,+0.00,Put Setup,📉 Consider Puts - OTM Safe
WIPRO-I,🔴 SELL - Put Potential,-9.16,+0.00,Put Setup,📉 Consider Puts - OTM Safe

Time: 2025-10-01 13:05
Stock,Signal,Score,Change,OI Status,Action
KOTAKBANK-I,🔥 VERY STRONG BUY - CALL FOCUS,28.31,+0.00,Call Setup,🔥 BUY CALLS STRONG
LUPIN-I,🔥 VERY STRONG BUY - CALL FOCUS,25.88,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
HUDCO-I,🔥 VERY STRONG BUY - CALL FOCUS,24.84,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
LAURUSLABS-I,🔥 VERY STRONG BUY - CALL FOCUS,24.12,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
ONGC-I,🔥 VERY STRONG BUY - CALL FOCUS,23.24,+0.00,Call Setup,🔥 BUY CALLS STRONG
RECLTD-I,🔥 VERY STRONG BUY - CALL FOCUS,20.35,+0.00,Strong Call Setup,🔥 BUY CALLS STRONG
NUVAMA-I,⚡ STRONG BUY,19.92,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
NBCC-I,⚡ STRONG BUY,19.88,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
SUNPHARMA-I,⚡ STRONG BUY,18.32,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
BPCL-I,⚡ STRONG BUY,18.05,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
ICICIBANK-I,⚡ STRONG BUY,16.95,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
DIXON-I,⚡ STRONG BUY,16.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
TORNTPHARM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
PAYTM-I,⚡ STRONG BUY,16.50,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
AXISBANK-I,⚡ STRONG BUY,16.02,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
BHEL-I,⚡ STRONG BUY,15.00,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
TATAMOTORS-I,⚡ STRONG BUY,14.72,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
IGL-I,⚡ STRONG BUY,14.69,+0.00,Strong Call Setup,⚡ BUY CALLS - ATM/OTM
AUROPHARMA-I,⚡ STRONG BUY,14.51,+0.00,Call Setup,⚡ BUY CALLS - ATM/OTM
MAZDOCK-I,⚡ STRONG BUY,14.13,+0.00,Put Setup,⚡ BUY CALLS - ATM/OTM
CHOLAFIN-I,🔥 VERY STRONG SELL - PUT FOCUS,-24.62,+0.00,Put Setup,🔥 BUY PUTS STRONG
RBLBANK-I,⚡ STRONG SELL,-19.22,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
SBICARD-I,⚡ STRONG SELL,-18.94,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
LTIM-I,⚡ STRONG SELL,-17.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
TATAELXSI-I,⚡ STRONG SELL,-14.21,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
RVNL-I,⚡ STRONG SELL,-13.76,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
VOLTAS-I,⚡ STRONG SELL,-12.43,+0.00,Put Setup,⚡ BUY PUTS - ATM/OTM
INFY-I,🔴 SELL - Put Potential,-11.52,+0.00,Put Setup,📉 Consider Puts - OTM Safe
